,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
75227,City Hotel,1,294,2015,August,32,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
75228,City Hotel,1,294,2015,August,32,7,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-07-02
75229,City Hotel,1,294,2015,August,32,7,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-02
75230,City Hotel,1,294,2015,August,32,7,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-07-02
76747,City Hotel,0,217,2015,August,32,7,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,8.0,,0,Transient-Party,76.5,0,3,Check-Out,2015-08-08
76748,City Hotel,0,217,2015,August,32,7,0,1,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,8.0,,0,Transient-Party,76.5,0,2,Check-Out,2015-08-08
76752,City Hotel,0,0,2015,August,32,7,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,0,Check-Out,2015-08-08
76827,City Hotel,0,158,2015,August,32,7,2,5,2,0.0,1,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,76.5,0,2,Check-Out,2015-08-14
956,Resort Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,171.9,1,0,Check-Out,2015-08-09
957,Resort Hotel,1,87,2015,August,32,8,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,0,1,Canceled,2015-07-27
958,Resort Hotel,1,106,2015,August,32,8,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,1,Canceled,2015-07-09
959,Resort Hotel,0,5,2015,August,32,8,1,1,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,H,0,No Deposit,240.0,,0,Transient,250.0,0,1,Check-Out,2015-08-10
960,Resort Hotel,0,98,2015,August,32,8,1,1,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240.0,,0,Transient,208.0,1,1,Check-Out,2015-08-10
961,Resort Hotel,1,78,2015,August,32,8,1,1,2,2.0,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,181.0,0,0,Canceled,2015-06-12
962,Resort Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,172.0,0,3,Check-Out,2015-08-11
963,Resort Hotel,0,5,2015,August,32,8,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241.0,,0,Transient,157.59,0,1,Check-Out,2015-08-11
964,Resort Hotel,0,3,2015,August,32,8,2,2,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240.0,,0,Transient,211.75,1,3,Check-Out,2015-08-12
965,Resort Hotel,0,85,2015,August,32,8,2,2,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,,0,Transient,246.0,0,1,Check-Out,2015-08-12
966,Resort Hotel,1,137,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,108.54,0,1,Canceled,2015-04-06
967,Resort Hotel,1,67,2015,August,32,8,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,186.0,0,0,Canceled,2015-06-17
968,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,205.0,0,1,Canceled,2015-06-22
969,Resort Hotel,1,87,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,154.0,0,1,Canceled,2015-05-19
970,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,200.71,0,0,No-Show,2015-08-08
971,Resort Hotel,0,12,2015,August,32,8,2,5,2,2.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,,,0,Transient,252.0,1,1,Check-Out,2015-08-15
972,Resort Hotel,1,60,2015,August,32,8,2,5,2,2.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196.0,,0,Transient,135.2,0,0,Canceled,2015-07-27
973,Resort Hotel,0,75,2015,August,32,8,2,5,2,2.0,0,FB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,,0,Transient,276.43,1,3,Check-Out,2015-08-15
974,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,228.0,0,0,Canceled,2015-08-08
975,Resort Hotel,0,126,2015,August,32,8,2,5,2,0.0,1,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,261.0,,0,Transient,133.0,1,2,Check-Out,2015-08-15
976,Resort Hotel,1,54,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,205.0,0,1,Canceled,2015-06-22
977,Resort Hotel,1,84,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,2,Canceled,2015-05-16
978,Resort Hotel,1,106,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171.0,,0,Transient,119.7,0,1,Canceled,2015-08-08
979,Resort Hotel,0,136,2015,August,32,8,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,156.0,,0,Contract,90.95,0,1,Check-Out,2015-08-15
980,Resort Hotel,0,98,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,127.0,,0,Transient,138.0,0,0,Check-Out,2015-08-15
981,Resort Hotel,1,91,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,134.0,0,1,Canceled,2015-05-14
982,Resort Hotel,1,58,2015,August,32,8,2,6,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,,0,Transient,173.0,0,0,Canceled,2015-07-20
983,Resort Hotel,0,61,2015,August,32,8,4,9,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,,0,Transient,165.69,1,0,Check-Out,2015-08-21
14401,Resort Hotel,0,110,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,15.0,,0,Transient,107.0,0,1,Check-Out,2015-08-15
14776,Resort Hotel,1,216,2015,August,32,8,2,5,2,2.0,0,HB,PRT,Online TA,TA/TO,0,1,0,H,H,0,No Deposit,240.0,,0,Transient,244.0,0,2,Canceled,2015-01-28
14819,Resort Hotel,1,184,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,171.0,,0,Transient,119.7,0,1,Canceled,2015-02-12
14949,Resort Hotel,1,216,2015,August,32,8,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,1,No Deposit,240.0,,0,Transient,166.0,0,1,Canceled,2015-04-16
15079,Resort Hotel,1,183,2015,August,32,8,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,No Deposit,149.0,,0,Transient,119.7,0,2,Canceled,2015-05-29
15896,Resort Hotel,1,219,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,1,0,E,E,0,No Deposit,240.0,,0,Transient,166.0,0,2,Canceled,2015-08-07
15947,Resort Hotel,0,1,2015,August,32,8,0,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,191.0,1,2,Check-Out,2015-08-09
15955,Resort Hotel,0,33,2015,August,32,8,0,1,1,2.0,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,,,0,Transient,142.1,1,0,Check-Out,2015-08-09
15956,Resort Hotel,0,2,2015,August,32,8,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240.0,,0,Transient,189.9,0,3,Check-Out,2015-08-09
15964,Resort Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,,,0,Transient,190.0,0,0,Check-Out,2015-08-09
15970,Resort Hotel,0,61,2015,August,32,8,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,183.0,0,0,Check-Out,2015-08-09
15986,Resort Hotel,0,68,2015,August,32,8,1,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,241.0,,0,Transient,140.37,0,3,Check-Out,2015-08-10
16027,Resort Hotel,0,25,2015,August,32,8,2,2,2,0.0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142.0,,0,Contract,180.8,0,0,Check-Out,2015-08-12
16032,Resort Hotel,0,94,2015,August,32,8,2,2,2,0.0,1,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,206.0,1,1,Check-Out,2015-08-12
16064,Resort Hotel,0,114,2015,August,32,8,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,,0,Transient,164.0,0,0,Check-Out,2015-08-13
16074,Resort Hotel,0,65,2015,August,32,8,2,4,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,,0,Transient,209.0,0,1,Check-Out,2015-08-14
16079,Resort Hotel,0,67,2015,August,32,8,2,4,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,167.17,0,1,Check-Out,2015-08-14
16082,Resort Hotel,0,29,2015,August,32,8,2,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,,0,Transient,186.9,0,1,Check-Out,2015-08-14
16089,Resort Hotel,0,98,2015,August,32,8,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,175.0,,0,Transient,123.0,0,0,Check-Out,2015-08-15
16090,Resort Hotel,0,269,2015,August,32,8,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,166.0,1,1,Check-Out,2015-08-15
16092,Resort Hotel,0,33,2015,August,32,8,2,5,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,242.0,,0,Transient,243.0,0,0,Check-Out,2015-08-15
16102,Resort Hotel,0,130,2015,August,32,8,2,5,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250.0,,0,Transient,113.9,0,1,Check-Out,2015-08-15
16126,Resort Hotel,0,176,2015,August,32,8,2,6,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,6.0,,0,Transient,119.25,0,0,Check-Out,2015-08-16
16262,Resort Hotel,0,73,2015,August,32,8,4,10,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147.0,,0,Transient,127.26,0,0,Check-Out,2015-08-22
16287,Resort Hotel,0,108,2015,August,32,8,4,10,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,,0,Contract,93.6,0,1,Check-Out,2015-08-22
40816,City Hotel,0,1,2015,August,32,8,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,75.0,0,2,Check-Out,2015-08-09
40817,City Hotel,0,1,2015,August,32,8,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,80.0,0,0,Check-Out,2015-08-09
40818,City Hotel,0,0,2015,August,32,8,0,1,1,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,153.0,0,0,Check-Out,2015-08-09
40819,City Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Group,75.0,0,0,Check-Out,2015-08-09
40820,City Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,0,1,Check-Out,2015-08-09
40821,City Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Check-Out,2015-08-09
40822,City Hotel,0,1,2015,August,32,8,0,1,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,2,No Deposit,,,0,Transient,75.0,0,2,Check-Out,2015-08-09
40823,City Hotel,0,128,2015,August,32,8,1,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,76.5,0,2,Check-Out,2015-08-10
40824,City Hotel,0,0,2015,August,32,8,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,1,No Deposit,,,0,Transient,75.0,0,0,Check-Out,2015-08-10
40825,City Hotel,0,1,2015,August,32,8,1,1,2,0.0,1,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,75.0,0,1,Check-Out,2015-08-10
40826,City Hotel,0,1,2015,August,32,8,1,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Contract,90.0,0,2,Check-Out,2015-08-10
40827,City Hotel,0,128,2015,August,32,8,1,1,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,,,0,Transient-Party,76.5,0,2,Check-Out,2015-08-10
40828,City Hotel,0,0,2015,August,32,8,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,100.0,0,0,Check-Out,2015-08-10
40829,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40830,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40831,City Hotel,0,124,2015,August,32,8,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,17.0,,0,Transient-Party,72.5,0,0,Check-Out,2015-08-11
40832,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40833,City Hotel,0,30,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Check-Out,2015-08-11
40834,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40835,City Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40836,City Hotel,0,124,2015,August,32,8,2,1,1,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,36.25,0,0,Check-Out,2015-08-11
40837,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40838,City Hotel,0,0,2015,August,32,8,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.0,0,1,Check-Out,2015-08-09
40839,City Hotel,1,1,2015,August,32,8,1,1,2,0.0,0,SC,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,,,0,Transient,50.8,0,0,Canceled,2015-08-08
40840,City Hotel,0,0,2015,August,32,8,1,1,2,0.0,0,BB,BRA,Direct,Direct,0,0,0,D,D,1,No Deposit,,,0,Transient,100.0,0,0,Check-Out,2015-08-10
40841,City Hotel,0,103,2015,August,32,8,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,76.5,0,1,Check-Out,2015-08-10
40842,City Hotel,0,1,2015,August,32,8,1,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,75.0,0,0,Check-Out,2015-08-10
40843,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40844,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40845,City Hotel,0,30,2015,August,32,8,2,1,3,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,124.7,0,1,Check-Out,2015-08-11
40846,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40847,City Hotel,0,0,2015,August,32,8,2,1,2,2.0,0,SC,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,153.0,0,0,Check-Out,2015-08-11
40848,City Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40849,City Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40850,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40851,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40852,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40853,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40854,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40855,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40856,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40857,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40858,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40859,City Hotel,0,4,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40860,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40861,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40862,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40863,City Hotel,1,30,2015,August,32,8,2,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Canceled,2015-08-01
40864,City Hotel,0,0,2015,August,32,8,2,1,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,98.0,1,0,Check-Out,2015-08-11
40865,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40866,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40867,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40868,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40869,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40870,City Hotel,0,30,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,86.0,0,0,Check-Out,2015-08-11
40871,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40872,City Hotel,0,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Check-Out,2015-08-11
40873,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40874,City Hotel,1,124,2015,August,32,8,2,1,2,0.0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,17.0,,0,Transient-Party,94.5,0,0,Canceled,2015-08-01
40875,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40876,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40877,City Hotel,1,16,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-08-06
40878,City Hotel,0,16,2015,August,32,8,2,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-08-12
40879,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40880,City Hotel,0,1,2015,August,32,8,2,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,81.0,0,0,Check-Out,2015-08-12
40881,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40882,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40883,City Hotel,0,16,2015,August,32,8,2,2,3,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,1,No Deposit,1.0,,0,Transient-Party,84.0,0,1,Check-Out,2015-08-12
40884,City Hotel,1,16,2015,August,32,8,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-08-06
40885,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,B,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
40886,City Hotel,0,16,2015,August,32,8,2,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-08-12
